pid,batRI,bowlRI,clusterRI
10366.0,-0.14916384475123734,0.2630424674519528,0
10367.0,-0.13,0.2908295104416296,0
10368.0,-0.2459395937466765,1.4045987675453613,0
10369.0,-0.21778001378359754,1.111842942662491,0
10371.0,0.03830436302392836,-0.27080250879608386,0
10372.0,0.044626104554471316,0.19568550485068004,0
2180.0,-0.16617111559549702,2.789115739208548,0
10373.0,-0.29089085699400885,0.48392099665107696,0
14467.0,-0.049937946929850485,-0.04097820722123087,0
14468.0,-0.047379587494828915,-1.010998870330475e-18,0
10379.0,0.34957803912298324,-4.0439954813219e-18,4
10381.0,-0.04922848429425545,2.3209434987520887,0
6286.0,-0.17192211252078404,1.1166289313395503,0
6288.0,-0.1048915325402379,0.32964039423446884,0
145.0,0.36442139287411635,5.8567911375055975e-21,4
2195.0,0.18337314486486378,-0.01552238805970149,0
6291.0,-0.10025266996613708,-3.807314730758867e-18,0
6293.0,-0.34003440802621476,2.7933787494604974,0
6296.0,-0.18875214662291795,1.6687833710695132,0
12443.0,-0.24569830626966205,2.687910050481873,0
12445.0,-0.28988814388763545,2.275324460761817,0
8350.0,-0.05139803244779801,4.639738013358862e-19,0
8351.0,0.14773239373073216,0.6489917783252525,0
6301.0,-0.3662594425631675,0.29987832284940946,0
8353.0,-0.3543810986942437,3.5415162639887035,0
8354.0,0.0,0.6791461828141047,0
6305.0,0.012859662238180929,-1.943104157139939e-18,4
8356.0,-0.14650948964356927,1.19245408009865,0
12452.0,-0.13,-5.054994351652375e-19,0
8358.0,-0.03444177924201935,-4.0113647878415114e-19,0
2215.0,0.12923478334837132,-0.00550784763653052,0
6311.0,0.020018287711896794,1.8910359521685784e-19,4
14504.0,0.12190946161574368,0.3451366149772881,0
6314.0,-0.31008933319153464,2.647538514207463,0
6315.0,0.09482126671258234,-1.5702620424161531e-18,4
12460.0,-0.12778327689502475,-0.31895194189468024,0
14508.0,-0.3451787719401927,-2.02199774066095e-18,0
6310.0,-0.10907627711686495,0.0,0
6319.0,0.05269942076043377,0.8401518810834492,0
15503.0,-0.20815672832574916,0.7295895324671465,0
6322.0,0.0872317204491285,0.05436822787283926,4
6323.0,-0.18846119944888745,0.8354804833728956,0
12467.0,-0.5641898376179733,2.824723415254281,0
14518.0,-0.23165061166597722,-2.02199774066095e-18,0
6327.0,-0.42878812734729255,3.5835859465326303,0
6328.0,-0.38912684378619544,2.337728009574563,0
14521.0,-0.189126529164943,-1.010998870330475e-18,0
14526.0,-0.15132734471957926,-2.02199774066095e-18,0
12493.0,-0.15543739228983827,0.0,0
14548.0,0.08250989894214288,1.9882532831848763,0
12503.0,-0.009580403049465194,-2.02199774066095e-18,0
8184.0,0.3088783136634139,-3.807314730758867e-18,4
6375.0,-0.18834187671463704,2.716035073531134,0
8424.0,0.15282500909509564,1.1760252673276257,0
8425.0,0.269144587130662,0.8459867591502468,0
8426.0,-0.5840044230332956,3.6316240147698555,0
10478.0,0.021130461612496727,-2.02199774066095e-18,4
10484.0,-0.13685977775195632,1.3143134254141533,0
6389.0,-0.11818775486082386,3.993086559993341,0
8190.0,-0.11679421401751403,0.5904225049558822,0
12537.0,-0.121133107580099,0.7753704277743334,0
10489.0,0.0,4.607928373648431,0
6398.0,-0.057237052004679385,0.0,0
10494.0,0.0,0.2851571813660351,0
8600.0,-0.26390503076176547,-0.040723225356478605,0
10504.0,-0.14282994788897163,0.0,0
265.0,0.008066797628048444,1.0975532009083084e-18,4
269.0,-0.12046553751310814,0.34500227489180696,0
270.0,-0.39,0.8942224261893834,0
10509.0,-0.1949283667621777,0.0,0
14606.0,0.08120264759765973,0.9469454041535363,0
14607.0,-0.4492571361030672,-4.0439954813219e-18,0
14613.0,-0.3216848885999647,-0.11382835339230801,0
10520.0,-0.02233092665200025,-1.2043875552652395e-18,0
10523.0,-0.06627917971751081,1.4152177379551236,0
14619.0,-0.13,0.6561234291355024,0
14621.0,-0.3806808108267834,3.041950716632109,0
14623.0,-0.4421044855504994,-4.0439954813219e-18,0
15525.0,-0.24110040777731806,-0.555482364554463,0
14625.0,-0.016602446663908768,0.7517392459850414,0
10531.0,-0.13,0.049891795436425065,0
14628.0,0.11427693398735297,0.22081592049057766,4
14629.0,-0.13,-0.48718535251907835,0
15526.0,-0.0874759174989658,-0.10927521925661565,0
10235.0,-0.12523276875655406,-0.11933669879149456,0
14632.0,-0.10637550972164767,1.225676373438627,0
15527.0,-0.6027510194432953,5.140864481471003,0
10541.0,-0.3342699735430605,1.7503976582385639,0
15529.0,-0.13,3.4122468582710055,0
308.0,0.07160076414733726,-2.6763376556630857e-19,4
10645.0,-0.4704538738845222,3.717778958958199,0
10551.0,-0.37725415993801953,3.761530545625985,0
10554.0,7.714348688560673e-05,1.391475123992561,0
14650.0,0.07226286862478573,3.6692852424161897,0
14651.0,-0.12055020388865906,-5.054994351652375e-19,0
14653.0,-0.13,-5.054994351652375e-19,0
10562.0,-0.12297795638555643,-1.010998870330475e-18,0
14659.0,-0.31440163110927255,2.491341167090625,0
14662.0,-0.38527510194432946,0.5329478260639231,4
14663.0,-0.18682938360616985,-2.02199774066095e-18,0
14666.0,-0.3310040777731813,4.2467314603186646,0
10649.0,-0.22488978192778206,-4.0439954813219e-18,0
12620.0,-0.15565468848472083,-5.054994351652375e-19,0
14669.0,-0.2293534661072041,-2.02199774066095e-18,0
12623.0,-0.21566553790049492,-0.03857989770613763,0
12624.0,-0.344503365462526,0.6090453940814327,0
8615.0,-0.10339932274029695,-0.1500329355238686,0
14671.0,-0.15605224277524968,-0.11838148752800032,0
12627.0,-0.28234750049226776,4.118613497492519,0
14672.0,-0.1749518349979316,0.05960192110558486,0
12629.0,-0.04895706886141916,0.0,0
12630.0,-0.10170164287417166,1.58506271354023,0
12625.0,-0.13242775249689737,0.16747617601275672,2
14683.0,0.021590331540689078,-5.054994351652375e-19,4
12638.0,-0.356692659125072,2.466738283243398,0
12640.0,0.18315743269982002,-0.06374387789969249,0
12641.0,-0.13,0.2930490545567265,0
14688.0,-0.184662844985521,0.39472229604599846,0
12643.0,-0.19572666361910265,3.8195998273254754,0
12644.0,-0.18038437716658967,0.20359070006014054,4
12645.0,-0.24093107502621625,0.0,0
12647.0,-0.1259790489317712,1.0315779615004372,0
12648.0,-0.17180622199625026,2.319869006679431e-19,0
12649.0,0.0,0.31125531589414107,0
12650.0,0.13751831661653746,0.8864648538296966,0
12651.0,-0.028621551600479557,7.732896688931439e-20,0
12652.0,-0.05343906744008021,-3.8677736986952996e-19,0
12653.0,-0.41163843782770343,2.663195349548722,0
12654.0,-0.2612847564269598,0.3029872833054523,4
12655.0,-0.159227369626056,-0.01973024792133339,0
12656.0,-0.12999999999999998,0.0,0
12658.0,-0.07756045632209478,-0.18818479424812606,0
12659.0,-0.27474628220153463,0.0,0
12660.0,-0.13733674409736563,1.0975532009083084e-18,0
12661.0,-0.1741898376179732,1.9517117944011015,0
12662.0,-0.23616384378277033,2.5728182631637404,0
12663.0,-0.1565173599477928,0.6944544023166149,0
12664.0,-0.05849153134831102,0.0,0
12665.0,-0.1252327687565541,0.7930420682270152,0
12666.0,-0.22662938129587845,-0.15605568303503137,0
12667.0,-0.3470949188089865,-0.1790050481872418,0
14712.0,-0.13,1.2134179353809937,0
12669.0,-0.1429487670571012,0.21862010178946062,0
12670.0,-0.1688638180565128,2.319869006679431e-19,0
12672.0,-0.12046553751310814,0.318669726174086,0
12673.0,-0.1754745940449331,0.8661943899759412,0
10628.0,-0.16065682158804406,-6.739992468869832e-19,0
10629.0,-0.11593959374667656,0.0,0
10630.0,-0.22773688129716205,1.4958868492020572,0
14726.0,-0.2293534661072041,4.238298151030791,0
10632.0,-0.03503349994682546,0.0,0
10633.0,-0.17566823476780527,1.159934503339716e-19,0
12683.0,-0.21837967523594648,1.0975532009083084e-18,0
10636.0,0.05127041640601542,-1.194665914224918e-19,4
12684.0,-0.12999999999999998,-0.4727569221355361,0
10638.0,-0.1922931949320243,0.6613995822932474,0
10640.0,-0.13,0.3200756590208833,0
12689.0,-0.08709491880898663,0.0,0
10642.0,-0.23149325388787884,2.4276385535916556,0
12690.0,-0.0012847564269598533,0.0,0
12691.0,-0.0870949188089866,-0.22031390546122076,0
12692.0,-0.1646553751310814,0.6101532813217073,0
10644.0,0.0,-0.16523542909591554,0
8599.0,0.08078407826122044,-0.013769619091326298,0
10647.0,-0.2831739974290647,2.003854737050867,0
12695.0,-0.13123019166380648,0.6137913668388822,0
10650.0,-0.12334675625223941,1.082090859518575,0
10651.0,-0.25531319791555873,-0.05431427593289969,0
10652.0,-0.05032436456450068,0.0,0
413.0,-0.012682977728438113,0.4955432431870909,0
10654.0,-0.24577873542866696,0.8820003945994831,0
10655.0,-0.1191609060937998,-0.22178329339267372,0
8608.0,-0.22274231866406505,2.8324592906950623,0
10653.0,-0.11569830626966218,-0.20195441333945235,0
10657.0,-0.22662938129587848,0.0,0
10659.0,-0.15793261005726705,0.8462023927794774,0
10666.0,-0.54947622329428,2.1104477611940298,0
8610.0,0.12421363736549983,0.0,4
8614.0,-0.1908099212378166,6.067733256211399e-19,0
10662.0,0.0,-0.12220712084902433,0
8616.0,-0.17964510201651943,3.231159948627691,0
10664.0,-0.08181366645128237,-0.020367853474837383,0
10665.0,-0.22975619461919078,4.201073477343674,0
8618.0,-0.3257769276577425,2.3365756886623985,0
8617.0,0.1419731165299513,-4.0439954813218996e-19,4
10669.0,-0.07844517707114751,0.0,0
10667.0,-0.28988814388763545,0.10365182805568303,0
10671.0,0.1278915669315925,-0.1118787389215273,0
10672.0,-0.07878191002495422,0.6327169929989773,0
10673.0,-0.0870949188089866,1.821044275805297,0
10674.0,-0.03641698872736849,0.3366842348639431,0
434.0,-0.17563756248005954,2.8969359808284834,0
10668.0,0.38033326964218694,-0.008573310601363921,4
10680.0,0.007180099677053987,0.21209204592487174,0
10682.0,-0.2484864071215183,1.3011880180042266,0
2123.0,-0.2648555049937947,1.2460512927597858,0
10684.0,-0.18670058035544457,2.437754612183622,0
8649.0,0.08681186470673478,-2.010031990218308e-18,4
8654.0,0.04369137509305543,0.0,4
463.0,-0.13,-0.22796460176991157,0
8656.0,-0.11361732404687827,0.3412252980908698,0
466.0,-0.24359110988417088,3.8449805603833282,0
8659.0,-0.25803943016400915,1.9917816939279986,0
8658.0,-0.3958519698314522,1.740079944911598,0
8661.0,-0.12763755097216478,1.754912835884162,0
8663.0,0.134042110258109,5.487766004541542e-19,4
8665.0,-0.37229988164122985,2.1355399414523895,0
8666.0,0.026025736467084965,0.0,4
8682.0,0.12113350832548542,0.3276378939523901,0
8683.0,-0.20552503119680343,2.792716952594054,0
8684.0,-0.3068846998915569,1.9320697705444092,0
12779.0,-0.062207643093406886,2.8473946688239042,0
8686.0,-0.24331469064793915,1.4113127262520664,0
8690.0,-0.26814314580453047,0.23233721328312223,0
8691.0,0.11310219569158114,1.32557600429441,0
499.0,-0.22357765232943824,0.0,0
8693.0,-0.2891162394980325,2.4281923998630606,0
8695.0,-0.12039136445815171,-0.8961855528928448,0
10744.0,0.020350788034012773,-1.0109988703304748e-19,4
8696.0,0.03594711803809832,1.2444976378004737,0
8697.0,-0.5059395937466766,2.338016775077028,0
8701.0,-0.11326102169349196,0.0,0
8702.0,0.05204466247278591,-2.02199774066095e-18,4
8704.0,-0.22233729881035694,0.0,0
10753.0,-0.21524007917985213,2.4342221900712,0
10754.0,-0.12709741561577667,0.32619543116048605,0
8707.0,-0.13624811547579074,0.47008646876622256,0
10755.0,-0.1935723000242153,-8.651330656293751e-19,0
8709.0,0.13795345691018945,0.3158213120524848,0
10756.0,0.01135185541022754,-0.0413088572739789,0
8711.0,0.24431419287848685,0.02364832454410029,4
8712.0,-0.3559619270445602,0.578257304130727,0
8713.0,-0.17850770643527772,1.227425430200095,0
10761.0,-0.09818781240029775,0.0,0
522.0,-0.38531319791555874,1.3534180075316673,0
8716.0,-0.00943998557733356,-8.087990962643798e-19,0
12813.0,-0.14172701224277162,0.0,0
527.0,-0.35984957207904117,-0.022765670678461594,0
8720.0,-0.34912189217851713,3.006622349341417,0
14352.0,-0.3049518349979316,-2.02199774066095e-18,0
8726.0,-0.2052690002189302,1.9104803789487002,0
8728.0,-0.07443688003846348,1.1333299778879957,0
8730.0,-0.4963755097216478,7.472130319153745,0
8731.0,-0.07329707013280401,1.117632547400435,0
8733.0,0.2575997735374545,0.0,4
8734.0,-0.1766217298258807,2.0902558347518707,0
8735.0,0.23499304735411375,0.0,4
10785.0,-0.14019696348677171,1.5465793377862876e-19,0
10786.0,-0.15680796014850165,2.396978681521173,0
10787.0,-0.10893386915666921,-2.02199774066095e-18,0
8740.0,-0.26727748787849015,0.6827025289969701,0
8741.0,-0.4001884348981416,1.6883390935213702,0
10788.0,0.013407423162820415,0.0,4
551.0,0.285973642219727,-4.0439954813219e-18,4
8744.0,-0.2879344499280033,-0.034293242405455684,0
12841.0,-0.1456484664461469,0.12147883296466669,0
8748.0,-0.6278327689502474,4.483724039057655,0
8749.0,-0.01382537488035729,0.0,0
10802.0,-0.34313197915558863,-0.03168332762752482,0
8755.0,-0.3519128117151633,2.7264488915105907,0
10805.0,-0.34190152079123687,1.329046217048956,0
10806.0,0.04884129831335104,0.23903965859895068,0
8758.0,0.06628275831533635,0.14151723250151788,0
10808.0,-0.3715681459161777,3.7489930473515014,0
10809.0,-0.20240021502046396,-1.4933323927811478e-19,0
8760.0,0.02047301084358444,0.19226553490239273,0
8762.0,-0.11289682126522312,0.0,0
8759.0,-0.17473664059430263,2.0307877901160203,0
8765.0,-0.2887232744454374,2.1183915048956834,0
574.0,-0.21289170961348153,1.5228283098450203e-20,0
8764.0,-0.06471497925880426,0.0,0
8768.0,-0.14001774661834254,-0.04498880179050821,0
8769.0,-0.1714654849020883,0.21507115540256144,2
576.0,-0.10149153231677799,0.0,0
8763.0,-0.16792134599597025,0.8903446523799992,0
8772.0,-0.20072006083522978,1.8174969621128636,0
8773.0,-0.036820261886339745,0.08815560698808161,0
8774.0,-0.1524737575793322,1.3199472951056062,0
8775.0,-0.12876954163564822,0.0,0
8770.0,-0.04239328201539538,0.31259360108917644,0
8777.0,-0.05494762232942798,-0.13631178979244785,0
8778.0,0.014710032095077721,0.3755135383203304,0
587.0,0.05457955230120443,0.5167315548862075,0
8780.0,-0.34758944080102716,1.7773024826547614,0
590.0,0.3598250694403404,0.0,4
592.0,-0.1387171053486455,2.3527149189838337,0
8785.0,-0.5009310750262163,1.2421710526423426,0
8786.0,-0.2459395937466765,0.5134180075316671,0
8787.0,0.03608832436483063,0.478321818027256,0
10836.0,-0.21530001902609192,3.3238502539406286e-19,0
8789.0,0.13758313611080897,-0.017146621202727835,0
597.0,-0.24593959374667657,0.0,0
8791.0,0.04861214506008721,0.0,4
10839.0,0.07765905958045566,-0.014552238805970149,0
10840.0,-0.2938030415824736,-4.020063980436616e-18,0
8794.0,0.012699052754764711,0.0,4
8795.0,-0.11074223113096747,1.683616761300566,0
8796.0,-0.26392389871665217,1.7346028799452504,0
8797.0,-0.2183637752468532,3.4230862829756816,0
10842.0,0.0,2.8546987333105105,0
10847.0,-0.14758842558758792,2.6425708037962496,0
10844.0,0.04895103666142856,-1.2045784002723352e-18,4
8806.0,-0.2665362057635187,1.0086677517039986,0
10855.0,-0.45907157290226525,0.0,0
8808.0,0.032163026185566976,3.117054326265521,0
10856.0,-0.25255886219163437,-8.809295375742653e-19,0
8810.0,0.17613765336632922,0.09101898153515604,4
8811.0,-0.13,0.7906880307103453,0
8264.0,-0.09233729881035689,0.0,0
8813.0,0.12396650873451195,0.07872388059701492,4
8816.0,-0.2634563437200893,-0.04526189661074974,0
8817.0,0.07200527157577229,-8.809295375742653e-19,4
10866.0,-0.11569830626966218,0.2750588516488383,0
8819.0,0.025792404304377178,0.24476531821011474,0
8265.0,-0.11110040777731814,5.810807909204902,0
8822.0,-0.13775678095505958,4.639738013358862e-19,0
8825.0,-0.1563122930200188,0.07356454167712968,0
10875.0,-0.23064872912900142,0.0,0
12926.0,-0.3839932274029695,8.421409482560673,0
8831.0,-0.2993754859872723,-0.02302017804298877,0
10880.0,-0.1432616985276971,1.0549885249578521,0
8834.0,-0.14608321913729297,1.6396152342543684,0
10883.0,-0.18032436456450074,-0.03168332762752482,0
10884.0,-0.04095076039561843,-0.1629428277986991,0
10885.0,-0.16640360250294078,2.960119949534035,0
8837.0,0.0031479292956032323,2.8029769402497333,0
10887.0,-0.2844844355772123,0.975210307151805,0
10888.0,-0.02279432274727068,-0.01821253654276928,0
8839.0,0.003871371857875205,0.3883106812735364,0
10889.0,-0.10187918749335315,0.0,0
10891.0,0.006035349086134882,2.319869006679431e-19,4
10892.0,-0.09596192704456023,0.7083923313933584,0
10893.0,0.03020851044471394,-1.010998870330475e-18,4
8846.0,0.1313618915468738,-1.4840954793109175e-18,4
10895.0,-0.5310716258742414,1.9293422348599838,0
10896.0,0.019548761676607847,0.3742958067214513,0
10897.0,-0.12062639583111773,1.3531049038097462,0
10898.0,-0.16786504153219425,2.319869006679431e-19,0
10899.0,-0.10745401148855611,-0.08001756561272991,0
8849.0,-0.3317055617066578,2.9235713906457423,0
8850.0,0.037574295374550315,0.14892714278144284,0
8853.0,-0.22719238540891204,0.31763847997261213,4
10903.0,-0.029116239498032513,-0.07241903457719959,0
10904.0,-0.09719238540891205,0.0,0
10905.0,-0.01586122012957074,-0.008573310601363918,0
10906.0,-0.11125279166223541,1.4362820951728859,0
10907.0,-0.1053355312134425,0.0,0
10901.0,-0.12648897819277824,-5.054994351652375e-19,0
10909.0,-0.2553131979155588,0.0,0
10910.0,-0.13477512326703658,2.319869006679431e-19,0
10902.0,-0.3169189337844398,0.230743550084348,0
8855.0,-0.21174858718125433,-0.13970149253731343,0
10913.0,-0.41911623949803256,2.3575142074631983,0
10914.0,-0.21658832287567792,0.0,0
10915.0,-0.17726342256415814,0.2749878466278671,0
10916.0,-0.26,0.0,0
10917.0,0.04008273680938414,0.485734285603691,0
10918.0,-0.11369721811525817,-0.1290054671779491,0
10919.0,-0.05186748711943839,2.246132647959994,0
10310.0,-0.038359356016249534,0.5210487055762053,0
8883.0,-0.2178187812400298,0.159221841834988,0
8884.0,-0.2632039385376312,1.4177088889204785,0
8885.0,0.04873870041476121,-0.20820472440944887,0
694.0,0.12435704715551757,1.1868423903166123,0
8887.0,-0.00012478972543867732,0.6085485996102454,0
8888.0,-0.223533392649096,0.9410742484037589,0
8890.0,-0.2757405948337392,-9.518286826897168e-19,0
10315.0,-0.23816541196571567,1.499493357221944,0
8893.0,0.08256997730013413,0.0,4
702.0,-0.30255184361663534,1.1670547348842912,0
10945.0,-0.2199533045618038,1.0001755605908116,0
8898.0,-0.3525150864353469,2.140472494533522,0
8899.0,-0.07211184339615277,0.6935335990678008,0
10947.0,0.14140029840240556,-9.0329066644893e-19,4
8901.0,-0.006581519143861523,1.6236568154688042,0
10949.0,0.11956952584623515,0.12191066238335631,4
10948.0,-0.13,-0.1320408899350773,0
10952.0,-0.06298952446588557,0.9721182948728773,0
10953.0,-0.3697784874015848,2.0813165993397904,0
10954.0,0.03618010828141702,0.5624794641670111,0
10955.0,-0.35828903033081455,1.8118497827717812,0
10320.0,-0.26008253807255544,1.4237294459385126,0
10965.0,0.0,-0.09052379322149948,0
8918.0,-0.3789818471370562,3.018684220846731,0
8919.0,-0.03205788493954332,-0.013769619091326298,0
10967.0,-0.3009507603956184,0.6011564532694282,0
10969.0,-0.2225055833244709,0.0,0
8922.0,-0.1162511932724856,0.384378022891923,0
8923.0,-0.18802252417744864,3.345426919559384,0
8924.0,-0.36915487074567077,2.6702180610233253,0
8925.0,-0.2349317963302815,4.324423426009463,0
10974.0,0.08411472544510828,-0.03346590975416399,0
8920.0,0.5238892500443236,-4.0439954813219e-18,4
8932.0,0.07118338682512951,0.0,4
8933.0,-0.11593959374667659,0.0,0
8934.0,-0.1648003992289437,1.3295401015762514e-18,0
8935.0,-0.12317775941716473,-9.376881340982988e-19,0
10984.0,-0.09313555023557912,1.15983851382156,0
8937.0,-0.11397632031996376,0.1383137722194828,1
8936.0,-0.30403384513104564,3.155141955597104,0
10987.0,-0.153459143321245,1.5799886930574516,0
10324.0,-0.2690646089767399,0.8579375334995021,0
8941.0,-0.10268136896628426,0.0,0
12359.0,-0.26715265055256787,-2.02199774066095e-18,0
8944.0,-0.31566682218380837,2.5997746437324483,0
8945.0,0.0,-0.2076106194690266,0
10994.0,-0.09719238540891205,0.0,0
8948.0,-0.21396027430760686,1.6536951842756946,0
8949.0,-0.3405166597463481,2.5067409736799977,0
10327.0,-0.121133107580099,0.0,0
8954.0,-0.26590627699338854,3.5544807780115564,0
8955.0,-0.06106104420223072,1.0975532009083084e-18,0
8957.0,-0.3031431426530226,1.5219392594147214,0
8961.0,-0.13140301194052534,1.0594227096212967,0
8962.0,0.0,1.106076730336071,0
8963.0,-0.06722883135059483,0.7106739278420695,0
8964.0,-0.16626395831117727,0.0,0
11012.0,-0.2897249567264204,2.557090637138316e-19,0
11014.0,-0.1754745940449331,0.3425308047984919,0
11015.0,-0.26319532658630485,4.86004260535842,0
11016.0,-0.2071052020061633,0.5888565400990878,0
11017.0,-0.10695841341308758,-2.5274971758261876e-19,0
11019.0,-0.375245761543763,0.9054496114468977,0
11020.0,-0.23189729008956755,1.1509498754336633,0
11021.0,-0.10578474851256714,0.2137005211847456,0
11023.0,0.023923526978310936,0.36209716666263986,0
11024.0,-0.30833723264321417,2.1870130969735606,0
11025.0,-0.18401950826055413,1.730392206688234,0
8978.0,0.026853093520607565,0.0,4
8979.0,-0.18328299478889712,0.6498220071587386,0
11027.0,-0.25602410732328024,1.1120957260507924,0
11029.0,0.024977914773268942,0.0,4
790.0,-0.18927952569762965,0.8477035184649256,0
11031.0,-0.10821544145300985,0.914830214432884,0
11032.0,0.2177483294399114,1.0953698475993114,0
14403.0,-0.1726546894391585,-2.02199774066095e-18,0
11028.0,0.0,0.7443841831504613,0
11036.0,0.041283425435627186,1.864636848365881,0
11038.0,-0.1042089711009988,-4.0439954813219e-18,0
8992.0,-0.010882920714008773,-9.518286826897168e-19,0
13088.0,0.7794031085633236,0.0,4
8995.0,-0.371005820626893,2.6242646907799143,0
8996.0,-0.06150457234684432,0.36583660762160164,0
11043.0,-0.10525088182020396,0.0,0
8999.0,-0.11787484374905323,0.8657177361773469,0
11047.0,-0.21840553056528017,1.0585157467363229,0
9001.0,-0.13389972383543125,0.5078068319142542,0
9002.0,-0.28221556254749375,4.1945327974717985,0
12373.0,-0.5583276895024747,0.0,0
9005.0,-0.2456983062696621,0.0,0
