pid,batRI,bowlRI,clusterRI
508.0,-0.11172033677885812,0.3451620067719333,0
509.0,-0.17880833374573166,1.4124914701794264,1
515.0,-0.08054919908466819,0.0,0
520.0,-0.026243600630736007,-0.008253438932888706,0
523.0,-0.1715982028241335,0.3065869907381939,0
530.0,-0.04757692650578772,-1.593450463799094e-20,0
547.0,-0.0005343772468928131,-2.0970879354030733e-19,0
549.0,-0.026415601985655453,-0.006377374627004677,0
550.0,-0.0029566666818578087,0.8417312572058536,4
556.0,-0.17656977432570034,2.2776568562716424,1
559.0,-0.11863636386346788,3.7083113978618044e-19,0
566.0,-0.04198198198198198,0.0,0
567.0,0.010146341463414631,0.4026315789473684,4
569.0,0.059776536312849175,4.232521794758661e-19,0
574.0,-0.0884297520661157,0.0,0
582.0,-0.04533303882997847,0.09616445771561284,0
590.0,-0.147109819400917,1.0005479180672585,4
593.0,-0.014119845055780782,0.2847586808971599,0
595.0,-0.030506461710110615,0.055517312965870154,0
601.0,-0.12049385885542714,1.7406337412587412,1
610.0,-0.19369404437524326,1.5575951903807612,1
625.0,-0.1427290794542649,1.1464788366536796,4
627.0,-0.062387462794011576,0.2927224933843361,0
629.0,-0.06368868541530412,5.709718412357948e-19,0
634.0,-0.003100891396167046,2.6987632136922013e-19,0
643.0,-0.22688409802837664,2.7781827338021094,2
644.0,-0.08672672672672671,1.6548895899053628,1
645.0,-0.11256595300800608,3.181669776274863e-19,0
648.0,0.08081601441579689,1.6487822709597146e-19,0
656.0,0.016560169091830154,0.6864823717948719,4
679.0,-0.07517976022899257,0.0879385171989426,0
681.0,-0.15000000000000002,2.1986337225754116,1
682.0,-0.033059596828458576,1.4908128620715009,1
684.0,-0.10745799775511028,0.8968213915074127,4
707.0,-0.23556797276445152,1.651384984540882,1
708.0,-0.058993132471735654,1.5666490821511432,1
717.0,0.005411780964838492,1.1717030760311838e-18,0
726.0,-0.08068181818181819,-5.972718803363182e-19,0
728.0,-0.10092799490077274,-0.08892481810832663,0
734.0,0.0492941489555782,2.7747900305981895e-19,0
740.0,-0.09759825327510917,0.0,0
749.0,-0.19680917845488566,0.765526165804178,4
752.0,-0.1,0.4110151187904966,4
758.0,0.05918174812598436,0.2842192623497708,0
770.0,-0.14697580645161293,0.06592704210596932,0
777.0,-0.28179366149696555,5.097015077294993,3
778.0,2.695079493358438e-18,0.5338698390482856,4
781.0,-0.29721577741633715,2.039430981499684,1
791.0,0.11368569822790145,1.3801091708332864,1
801.0,-0.005394961848533862,1.7854530191419396e-19,0
804.0,-0.04196526717247218,0.2109113523292628,0
805.0,-0.09517045454545456,1.0386075949367088,4
809.0,-0.034378198144663405,-1.8948725012997237e-19,0
810.0,-0.05506181700110186,0.0,0
823.0,-0.038062895366386205,5.874195897487599e-19,0
835.0,-0.4893719806763285,3.567236348478533,2
842.0,0.05023920066627169,0.7483311884114252,4
850.0,-0.2,2.703725961538462,2
854.0,-0.015117558635956544,0.05693137485689106,0
855.0,-0.2304414321833242,1.7905938496136091,1
859.0,-0.17029780564263322,1.9454302554086316,1
866.0,-0.2,0.9469527896995708,4
867.0,-0.5973406335549472,8.3546869918513,3
869.0,-0.23470487639121368,1.8265491823642546,1
871.0,-0.1,0.0,0
872.0,-0.12571189785539455,0.9303519184516942,4
878.0,-0.2897402313905261,0.6883639856531508,4
885.0,0.05579344571739463,-0.005992317541613316,0
888.0,-0.12794861813935382,-1.922310006565401e-18,0
896.0,-0.02737430167597765,0.4856304985337242,4
897.0,-0.2801226993865031,3.865861411315956,2
903.0,-0.06259242731499003,0.6412611484900641,4
906.0,-0.12317899890160765,-9.989153177861306e-20,0
907.0,-0.160148115870803,0.9456634197961282,4
908.0,-0.06329301179559867,1.0165188056757135e-19,0
928.0,-0.050389036787215964,1.508021156386829,1
929.0,-0.02657906947154663,0.42652103318339557,4
930.0,-0.041279114747553705,0.037117626569959226,0
931.0,-0.14566622497406626,1.2286857121481701e-19,0
932.0,-0.1,-0.09894686452848253,0
933.0,-0.14706774519716886,0.5902540128075094,4
934.0,-0.1577874792464937,0.9093016414638976,4
938.0,-0.09999999999999998,-0.13343108504398826,0
944.0,-0.14972849645297018,1.610214110063051e-19,0
945.0,0.10844793869220608,-2.778228935539371e-19,0
946.0,0.004168411698009182,0.28305857253685024,0
952.0,-0.07511441647597254,-1.572815951552305e-19,0
956.0,-0.07860199714693296,-4.1364494211071406e-19,0
957.0,-0.3676420420420421,1.0552852756211886,4
958.0,0.11322869955156953,0.4496983374901423,4
959.0,-0.15007670022853256,1.1771800858331851,4
962.0,-0.22634896404439994,1.7785672109523378,1
964.0,-0.029453792735042738,6.140614074254185e-19,0
967.0,-0.18485583229832678,1.460633514245458,1
968.0,0.2379022646007151,0.0,0
970.0,-0.15781830736512695,0.0,0
971.0,0.01733147317449497,1.50891562613194e-19,0
972.0,-0.08899260165544373,0.09492537313432833,0
979.0,-0.021369618562917775,3.9693833911900616e-19,0
984.0,-0.1951100244498777,-0.05492957746478873,0
986.0,-0.120430443483269,9.22067607667352e-20,0
992.0,-0.29696561024949425,0.6012683359743034,4
1004.0,-0.20000000000000004,0.7850788657551311,4
1005.0,-0.07923664122137405,0.3733333333333333,0
1009.0,-0.11494191121683649,1.9762502357691085,1
1022.0,-0.1555116164112704,0.4588770864946889,4
1024.0,-0.0992943144315466,-7.050934129822702e-20,0
1025.0,0.10112865680138856,0.19520865533230292,0
1030.0,-0.12526437481829766,-0.00033295281582952765,0
1051.0,-0.1757187755923094,1.0572802250936961,4
1054.0,-0.1181834179561885,5.178058497513031e-19,0
1055.0,-0.088302752293578,-0.20866823465248663,0
1056.0,-0.4,2.382785164450665,1
1057.0,-0.010934467694058736,2.079408599680625e-19,0
1058.0,-0.09881964117091596,0.3136328540221116,0
1066.0,-0.19492682926829272,1.8032307378719936,1
1067.0,0.0020028225962490675,9.135549459772717e-19,0
1068.0,-0.16503754725196723,3.0703070371270926e-19,0
1070.0,-0.006026137359759319,0.5503747255931234,4
1074.0,0.01966844005585535,-0.000904053659959172,0
1076.0,0.0459954233409611,0.4725415209790211,4
1085.0,-0.22995555872527101,1.811941622065115,1
1088.0,0.007013969039658292,-9.611550032827005e-19,0
1089.0,-0.1974970202622169,0.0,0
1090.0,-0.1727599030126277,1.4484648457261513,1
1098.0,-0.11043503531243963,0.07067048896736497,0
1101.0,-0.09356060606060607,0.4650976715111737,4
1108.0,-0.3349346762413557,3.1057539763300452,2
1109.0,-0.4612689762553523,1.8909470522553624,1
1113.0,-0.1,0.5228506787330316,4
1114.0,-0.11574562609920563,0.0,0
1125.0,-0.1812338411799402,0.3333068399241923,0
1129.0,-0.27252124645892345,0.0,0
1133.0,-0.32852419597234744,2.997596720447754,2
1147.0,-0.20361210162766455,1.2833721533412639,1
1162.0,-0.058814499262549114,3.385809281889181e-19,0
1169.0,0.0650895113678346,0.01770107181510075,0
1177.0,-0.14828426888128549,1.1496008138046572,4
1198.0,0.005291931960505911,-2.0380113703327703e-19,0
1200.0,-0.06775413755565435,-0.0028592375366568914,0
1201.0,-0.052913596051714695,0.13392761918584842,0
1209.0,-0.17487161886005442,9.975897760252386e-20,0
1219.0,-0.23480403165020985,3.108286729300443,2
1220.0,-0.05063291139240506,4.1119371282413207e-19,0
1222.0,-0.09292364990689013,0.8592592592592594,4
1228.0,0.06739873108833579,0.0,0
1231.0,-0.1345759415985183,-0.0164572401711513,0
1234.0,-0.22567882969553074,2.001990415727384,1
1239.0,-0.1,-3.5264477233438707e-19,0
1240.0,0.0399441340782123,4.232521794758661e-19,0
1242.0,-0.22410528753119774,8.568220973365138e-19,0
1246.0,-0.07391304347826087,0.0,0
1249.0,-0.17753162703755102,1.0734792474104249,4
1251.0,-0.19600465276320234,0.8690923292139552,4
1254.0,-0.08667477883874637,1.163002508459487,4
1255.0,-0.19600000000000004,0.062240719754270285,0
1258.0,-0.06433620627428814,1.0760894163008294,4
1259.0,-0.16226991513046105,1.3827700551045545,1
1260.0,-0.04706774519716886,0.7290136770859661,4
1293.0,-0.09670886075949367,0.4444444444444444,4
1298.0,-0.05705872452277128,1.423947872562087,1
1301.0,-0.12876137175193525,8.221438274771598e-20,0
1319.0,-0.1829111349133721,-1.8103619298948175e-19,0
1322.0,-0.13165770580905278,0.0,0
1326.0,-0.12174452409758213,0.29089489745227454,0
1327.0,-0.1,4.1119371282413207e-19,0
1334.0,-0.14574604515241743,-2.214140556403408e-19,0
1335.0,-0.0061678463094034346,-0.10481927710843372,0
1343.0,0.0647228379203296,-4.1364494211071406e-19,0
1344.0,-0.1922849156257536,0.3003741028815371,0
1346.0,-0.1,-0.16832807570977915,0
1349.0,-0.10004307131826802,0.4139900392410507,4
1350.0,-0.2675188172043011,3.7012058395247522,2
1366.0,-0.2968307484828052,0.0,0
1392.0,-0.09878119041104698,1.8894678062210377,1
1397.0,-0.2294117647058824,-0.28522483940042825,0
1399.0,-0.22013484524189578,1.896852410460151,1
1400.0,-0.05575996192110383,1.8110823540779724,1
1401.0,-0.07539863325740319,1.6562255285826148,1
1408.0,-0.1858416509501703,1.5030531486871435,1
1410.0,-0.14211323933970615,0.5959018862633046,4
1413.0,-0.3939312204989885,4.974877536738979,3
1415.0,0.2051136363636364,0.0,0
1418.0,-0.03685135153361791,5.267764252961846e-19,0
1419.0,-0.0912877824499876,0.394579077654263,4
1421.0,-0.13865825327140702,-0.05541783286685327,0
1422.0,-0.1552484198035343,1.426434625378373,1
1424.0,-0.006058653886683242,0.04096805808719096,0
1425.0,-0.14697108050619856,1.4950682590673798,1
1430.0,0.04221218961625282,0.0,0
1432.0,-0.11031175059952039,0.4113332115454878,4
1433.0,-0.010443419432459628,0.5543650769547183,4
1434.0,-0.11976780307949288,0.0,0
1436.0,-0.028043127484916205,0.0,0
1442.0,-0.11288291571176862,0.0,0
1443.0,-0.14052783615505726,1.7405793527364877,1
1444.0,-0.16562860130245394,1.388011228890796,1
1445.0,-0.1445588818360819,1.3422871065392556,1
1446.0,-0.03233338961898495,0.09417328939716998,0
1450.0,-0.1,0.0,0
1454.0,-0.10161052637545132,0.4652813049616935,4
1457.0,-0.5,4.421242484969941,2
1458.0,-0.05251562923060135,0.0,0
1465.0,0.02033016213319041,-8.334686806618113e-19,0
1469.0,-0.2275206611570248,6.5819673648222e-19,0
1470.0,-0.012599789870521072,1.8009220966223114,1
1473.0,-0.4225004341297486,-5.684617503899171e-19,0
1476.0,0.008407622725305791,0.06699800959414114,0
1484.0,0.07121397543264087,-6.40770002188467e-19,0
1489.0,-0.22134421684704972,1.7352358922677766,1
1490.0,-0.04734177215189874,0.4888888888888889,4
1491.0,-0.20865353675450765,1.5574530448252495,1
1498.0,-0.2569546120058565,0.0,0
1500.0,-0.02355539914347863,0.0,0
1503.0,0.14546360917248255,0.0,0
1517.0,-0.015523483168715987,0.0,0
1520.0,-0.02235109978325541,-0.023798107255520503,0
1522.0,-0.052200488997555035,1.0302176696542893,4
1526.0,-0.1,-0.11642886261720345,0
1527.0,-0.06604001672809012,-0.0396386430678466,0
1530.0,-0.18754977661227665,0.5845936233025794,4
1536.0,-0.1,0.5013312451057165,4
1548.0,-0.2,1.3455359255633685,1
1553.0,-0.00458715596330275,0.0,0
1558.0,-0.11170667934395055,0.0924992644826127,0
1560.0,-0.012858045818841509,0.2286901740926365,0
1561.0,-0.12294481682343933,0.7912850539032004,4
1562.0,-0.25838002067856697,1.400069411876143,1
1563.0,-0.12867332382310984,-8.272898842214281e-19,0
1564.0,-0.22719222632876587,0.6840367059886756,4
1565.0,-0.06923616111829654,0.015852339653262902,0
1570.0,-0.03888152748659138,1.3120776971463404,1
1591.0,-0.002612988843466167,1.4290273620009652e-20,0
1594.0,-0.1382428722721012,0.0,0
1595.0,0.056708783355661055,0.44285400826402405,4
1608.0,-0.2102607539230372,1.344202444971673,1
1610.0,-0.0957004160887656,0.15848484848484845,0
1612.0,0.002700096432015429,-0.10576540755467197,0
1619.0,-0.09492682926829268,0.469352888695023,4
1627.0,-0.0512893982808023,1.1748427672955974,4
1638.0,-0.11904362538900605,3.9351852380574273e-19,0
1641.0,0.1910339389986544,-4.0725146380580975e-19,0
1642.0,-0.130074173971679,0.0,0
1647.0,-0.19873696436209817,2.0989708317510574,1
1648.0,-0.25560538116591924,0.2569433669511249,0
1653.0,-0.03243771264384486,1.0206201793016587,4
1655.0,-0.18967338258192776,0.9454993264931792,4
1664.0,-0.06404855617063361,0.679706744206651,4
1665.0,-0.2962540223158821,3.1949024503483803,2
1680.0,-0.019489281963396405,7.292569805219519e-19,0
1683.0,-0.271671388101983,1.2622852875280057,1
1706.0,0.009130434782608693,0.4384615384615385,4
1720.0,-0.07099539921834494,-0.0021596858638743455,0
1731.0,0.0021556886227544897,-0.06809583858764187,0
1733.0,0.028820960698689963,0.4805429864253393,4
1734.0,-0.07917597737683689,-5.242719838507683e-20,0
1735.0,0.009181764022728332,0.5658680557348076,4
1740.0,0.002809917355371901,1.0251089799476898,4
1745.0,-0.19749702026221688,0.9613026819923371,4
1748.0,0.05054563583509552,1.8521032269974373,1
1750.0,0.0304971683512696,0.2993532058492688,0
1752.0,-0.07237579954738749,1.0627791732877158e-19,0
1762.0,-0.05721020521353299,0.372098513704223,0
1772.0,-0.06990291262135923,1.3630387205387207,1
1785.0,0.12631005722549898,-3.377893505778714e-19,0
1793.0,-0.09517045454545454,-5.972718803363182e-19,0
1794.0,0.02302950016235071,0.038966804547481505,0
1798.0,-0.18529262086513998,1.6197284148270927,1
1799.0,-0.20270483091297514,1.1610543875845178,4
1800.0,-0.09058737818293985,1.4649084291335535e-19,0
1808.0,-0.07662558139534884,0.0,0
1810.0,-0.16434599156118146,0.8778260869565216,4
1812.0,-0.05676855895196505,0.0,0
1813.0,-0.03178155157373891,-0.0004897959183673466,0
1814.0,-0.19617553171237256,0.4780562913623323,4
1815.0,0.0,1.0955205047318608,4
1822.0,-0.06584596625356746,1.0488197309962776e-19,0
1823.0,-0.1499136310621005,3.0505018049748172e-19,0
1824.0,-0.032386363636363644,-5.972718803363182e-19,0
1832.0,0.04221967963386729,0.0,0
1833.0,0.0544688594216055,-7.122808822788732e-19,0
1843.0,-0.3665207591085846,2.0034574723085776,1
1854.0,-0.16528231959886636,0.757659481183778,4
1855.0,-0.09801223241590214,1.3340432339135742,1
1856.0,-0.2544712825991005,2.203513181306232,1
1861.0,-0.2,0.4822510822510823,4
1870.0,-0.1912010742788782,1.6171082455418024,1
1872.0,0.015840518432542985,-0.09803299595975298,0
1873.0,-0.18365236052828565,1.5993327915342088,1
1885.0,0.24999863825391622,0.2783412451012171,0
1889.0,-0.07059781293917892,5.012383580142737e-19,0
1893.0,-0.1625386996904025,1.7116928859317187e-18,0
1902.0,-0.2687616542296513,1.092262061153353,4
1907.0,-0.2597349643221203,1.0652228384464812,4
1908.0,-0.18153241650294696,1.3261175517313675,1
1914.0,-0.110610849068815,1.76662079590283e-19,0
1917.0,-0.18333333333333335,0.9500773383754368,4
1927.0,0.04885795454545458,1.3086630198176035,1
1929.0,-0.099470639436056,0.0,0
1938.0,-0.1,0.9838942307692312,4
1944.0,-0.041535955721707846,-0.0026119402985074636,0
1949.0,-0.30000000000000004,2.7556089743589745,2
1950.0,-0.15826890531426951,1.5127478550404912e-19,0
1952.0,-0.008698583951449717,0.0,0
1953.0,-0.1,0.4873563218390805,4
1955.0,-0.12732115619729073,2.169860137038307e-19,0
1959.0,-0.21323287446145567,2.4320073345999615,1
1960.0,-0.1321302264964752,4.563394610561698e-19,0
1964.0,-0.19789801479174776,0.0,0
1966.0,-0.14397263874875815,1.6442876549543196e-19,0
1969.0,-0.05138057013013767,1.4108946555362565,1
1970.0,-0.09618962670860427,0.0,0
1971.0,-0.1623687129551237,1.1231420130988008,4
1973.0,0.014798206278026912,-0.0460822342901474,0
1975.0,-0.14805415407933395,0.8515000995707614,4
1976.0,0.16279716934298163,-2.011462502834661e-19,0
1977.0,0.008660048935679395,-2.6314205565813295e-19,0
1978.0,-0.1908751173797846,2.3655697021831876e-19,0
1979.0,0.013967373671442554,0.06403414265670128,0
1980.0,0.018768345962181687,-0.03270485859318347,0
1981.0,-0.04872192099147949,0.0,0
1982.0,-0.06184971098265896,0.0,0
1983.0,-0.12110036568469339,0.24469363964446209,0
1984.0,-0.12849058956326292,0.03397542460904681,0
1985.0,-0.11346927098881018,0.4977959108608177,4
1986.0,-0.1515225120835446,2.0873611302371895,1
1987.0,-0.12088359830639166,0.9406632670936346,4
1990.0,-0.2,1.4469801337725865,1
1991.0,-0.27659423561165597,2.408439348161704,1
1993.0,-0.0777456647398844,-1.5350987405610993e-19,0
1994.0,-0.3,-0.2708196721311476,0
1995.0,-0.23776462625891742,1.9934618572053675,1
1998.0,-0.07319907048799379,0.18701968647145112,0
1999.0,-0.06087187666135036,0.0,0
2000.0,-0.19472762283333567,1.2621616259451556,1
2001.0,-0.042709858320444494,-0.06751430387794025,0
2002.0,0.13287833848884814,0.12421312771048758,0
2003.0,-0.2890202702702703,2.331926357902873,1
2005.0,-0.0728535253071254,0.2795765213425068,0
2007.0,-0.20335418543203718,0.8850503709675154,4
2009.0,-0.2509290827259422,1.0896864742872074,4
2015.0,0.13715854700854702,-0.008392226148409895,0
2016.0,-0.07293068971813611,-5.033084351208686e-19,0
2017.0,-0.07026172656695402,1.7736638562399092,1
2019.0,-0.15191539923954372,0.5266873644459003,4
2020.0,-0.1978151094532836,6.601761277684035e-19,0
2021.0,-0.20000000000000004,0.9371880199667222,4
2023.0,-0.1911330049261084,1.5950837517292664,1
2024.0,-0.15000000000000002,1.610783583273433,1
2025.0,-0.1914819944598338,2.675924583031182,2
2027.0,0.2728583810773186,0.0,0
2031.0,0.0038218988081309287,-0.002042051126909696,0
2032.0,-0.1972137698380885,2.6494595109749213,2
2033.0,-0.09764177428411003,0.9515366522546477,4
2035.0,-0.12839290235268444,-0.007116382505559673,0
2037.0,-0.2987224691298092,-8.593471023184112e-19,0
2038.0,-0.1326759933760923,0.4024990335042101,4
2039.0,-0.1352614187213408,4.043415576930149,2
2041.0,-0.0024871158123195964,-0.006865861411315956,0
2042.0,-0.13501679527808116,-9.46601113254855e-19,0
2043.0,0.06266262422832469,2.1779529048945108,1
2044.0,-0.1,1.0416289592760182,4
2046.0,0.050118277692838435,1.3146810468402959,1
2048.0,0.019198312236286926,0.3993478260869565,4
2049.0,0.01646284101599248,-0.050724637681159424,0
2052.0,-0.028935663618776752,0.0,0
2053.0,-0.15980282437456578,1.1555863531972714,4
2054.0,-0.08164128595600678,0.9342082239720032,4
2055.0,-0.24575077325873684,1.7901131025822181,1
2056.0,-0.2940886699507389,0.8103725346968592,4
2057.0,-0.010205837980212209,0.16194302410518624,0
2059.0,0.018056161563413706,0.7614739397652313,4
2060.0,0.011525522901882045,0.04396952480179726,0
2061.0,-0.16394239540922803,0.4616672915885513,4
2062.0,-0.15000000000000002,0.0,0
2064.0,-0.2556650246305419,2.659459459459459,2
2065.0,-0.12961213673409325,0.5115542067038619,4
2066.0,-0.12254070977335191,0.934761664145802,4
2068.0,-0.7,5.930166629389398,3
2069.0,-0.1213810641627543,1.5266010966311856,1
2070.0,-0.04246176445174113,1.2704395704547244e-19,0
2071.0,-0.10102366212730188,6.708790568847665e-20,0
2072.0,-0.1,0.5066981875492514,4
2073.0,0.005790297339593113,2.3035044824775874,1
2074.0,-0.11703834115805949,0.15561533359721227,0
2076.0,-0.1,2.915711270578304,2
2077.0,-0.034780830920860865,-1.0458622695744226e-19,0
2078.0,-0.0038266872684772357,-6.275173617446535e-19,0
2079.0,-0.04042775048068202,-0.0016771031854070247,0
2080.0,-0.04385935913347602,-3.7631850686640454e-19,0
2081.0,-0.05960430660593249,0.9387138643469608,4
2082.0,-0.15000000000000002,0.7211373609967517,4
2083.0,-0.2185446009389672,1.159595378726186,4
2084.0,-0.03914029781293625,2.0559685641206603e-19,0
2087.0,-0.08566775244299674,0.5249146757679182,4
2088.0,-0.09297820512820512,0.0,0
2089.0,-0.2747520288548241,2.608574091332712,2
2090.0,-0.2122612699750088,1.692080601021676,1
2091.0,-0.10390587182274011,6.234513745195264e-19,0
2092.0,-0.3602493074792244,2.613488034807832,2
2093.0,-0.22116772236413962,6.601761277684035e-19,0
2094.0,-0.3101439505196474,2.140902815427293,1
2095.0,-0.24280444270689797,1.8484809432447953,1
2096.0,-0.146072319201995,0.6670689890788599,4
2097.0,-0.20789544792735315,2.825756423760575,2
2098.0,-0.08276453336426244,0.0690152271505796,0
2101.0,-0.0911330049261084,-0.25770635500365235,0
2103.0,-0.1591026455138516,1.7936871011540887,1
2104.0,-0.027157114687320055,-3.6549156197244376e-19,0
2105.0,-0.11724137931034485,4.784669160362975,3
2106.0,-0.16073369565217388,0.3584005612065942,0
2107.0,-0.16471383317996027,1.706515830139721,1
2109.0,-0.1,0.5193476649369902,4
2110.0,-0.0975841584158416,0.3434463046141283,0
2111.0,-0.09451067606673677,-0.007191780821917808,0
2113.0,-0.13406194270770602,0.7108077753519014,4
2116.0,-0.1952750880696651,-2.36321391616514e-19,0
2118.0,0.051425327138379974,0.28765131340264405,0
2120.0,-0.1754325259515571,1.0108252121018118e-18,0
2121.0,-0.13642504813041478,1.2404387154271916,4
2123.0,0.02530120481927712,0.0,0
2124.0,-0.20056950802761825,2.1835680651081364,1
2125.0,-0.0599183814257746,0.17771474432275391,0
2129.0,0.07588024621413353,7.876012639133022e-20,0
2133.0,-0.4964626614261651,4.223958205537153,2
2134.0,-0.05966419261404775,0.0,0
2135.0,-0.11499999999999999,0.7733370550092327,4
2137.0,-0.3531870359604015,3.797070133178161,2
