,batAGR,batRI,bowlAGR,bowlRI,pid,series_code
8307,20.57070092806346,0.07550657281830352,-1182.8370428793373,-4.439908053156319,2039.0,531.0
8308,-108.95535306019401,-0.39993023711506503,-1410.7069758840953,-5.295242739122206,2043.0,531.0
8309,-36.202476027708805,-0.13288438259582525,0.0,0.0,2080.0,531.0
8310,-19.244021079963787,-0.07063687737586707,-87.85326645347305,-0.3297668326934985,2081.0,531.0
8311,-85.87363949773894,-0.31520677086228877,0.0,0.0,2116.0,531.0
8312,-131.62651653022414,-0.4831467430285874,-1377.928856267699,-5.172206486471633,2137.0,531.0
8313,-29.12145073628116,-0.10689285446729084,-431.7623533491302,-1.62066715886584,2210.0,531.0
8314,-40.508599017868036,-0.14869038698323325,0.0,0.0,2227.0,531.0
8315,29.323577960548654,0.10763478027871975,0.0,0.0,3014.0,531.0
8316,-0.1020134857421624,-0.0003744495006065255,-649.0459457897474,-2.436264859076049,29.0,531.0
8317,-36.69344567346674,-0.13468653000143085,0.0,0.0,986.0,531.0
8318,28.120844998186463,0.10322004281687265,0.0,0.0,1794.0,531.0
8319,-49.01874897951157,-0.17992764331303068,-1439.106228782775,-5.401842437201946,1959.0,531.0
8320,51.11843138166289,0.1876347128362214,0.0,0.0,2031.0,531.0
8321,-99.36348953609539,-0.36472245570896183,-903.7577876668786,-3.3923535821952133,2032.0,531.0
8322,-13.877604058038026,-0.05093897018950428,0.0,0.0,2129.0,531.0
8323,-64.77205734837082,-0.23775155167872583,-464.7910766919031,-1.744644079979232,2152.0,531.0
8324,-3.8173100262715027,-0.014011773272902456,-207.77269837600414,-0.7798975203719116,2191.0,531.0
8325,-18.85816680749902,-0.06922056522281993,0.0,0.0,2211.0,531.0
8326,-78.42533451163743,-0.28786711020742206,-708.0459457897474,-2.657727804215606,2264.0,531.0
8327,-105.24091919241276,-0.38629607985920916,-806.687742010056,-3.0279905619241756,458.0,531.0
8328,35.73326538022554,0.13116210351329843,0.0,0.0,1465.0,531.0
8329,20.57070092806346,0.07550657281830352,-1182.8370428793373,-4.439908053156319,2039.0,531.0
8330,-108.95535306019401,-0.39993023711506503,-1410.7069758840953,-5.295242739122206,2043.0,531.0
8331,-36.202476027708805,-0.13288438259582525,0.0,0.0,2080.0,531.0
8332,-19.244021079963787,-0.07063687737586707,-87.85326645347305,-0.3297668326934985,2081.0,531.0
8333,-85.87363949773894,-0.31520677086228877,0.0,0.0,2116.0,531.0
8334,-131.62651653022414,-0.4831467430285874,-1377.928856267699,-5.172206486471633,2137.0,531.0
8335,-29.12145073628116,-0.10689285446729084,-431.7623533491302,-1.62066715886584,2210.0,531.0
8336,-40.508599017868036,-0.14869038698323325,0.0,0.0,2227.0,531.0
8337,29.323577960548654,0.10763478027871975,0.0,0.0,3014.0,531.0
8338,-0.1020134857421624,-0.0003744495006065255,-649.0459457897474,-2.436264859076049,29.0,531.0
8339,-36.69344567346674,-0.13468653000143085,0.0,0.0,986.0,531.0
8340,28.120844998186463,0.10322004281687265,0.0,0.0,1794.0,531.0
8341,-49.01874897951157,-0.17992764331303068,-1439.106228782775,-5.401842437201946,1959.0,531.0
8342,51.11843138166289,0.1876347128362214,0.0,0.0,2031.0,531.0
8343,-99.36348953609539,-0.36472245570896183,-903.7577876668786,-3.3923535821952133,2032.0,531.0
8344,-53.854890518227364,-0.19767912754925807,-405.29278159856676,-1.5213107297732535,2124.0,531.0
8345,-13.877604058038026,-0.05093897018950428,0.0,0.0,2129.0,531.0
8346,-64.77205734837082,-0.23775155167872583,-464.7910766919031,-1.744644079979232,2152.0,531.0
8347,-3.8173100262715027,-0.014011773272902456,-207.77269837600414,-0.7798975203719116,2191.0,531.0
8348,-18.85816680749902,-0.06922056522281993,0.0,0.0,2211.0,531.0
8349,-105.24091919241276,-0.38629607985920916,-806.687742010056,-3.0279905619241756,458.0,531.0
8350,35.73326538022554,0.13116210351329843,0.0,0.0,1465.0,531.0
8351,20.57070092806346,0.07550657281830352,-1182.8370428793373,-4.439908053156319,2039.0,531.0
8352,-108.95535306019401,-0.39993023711506503,-1410.7069758840953,-5.295242739122206,2043.0,531.0
8353,-36.202476027708805,-0.13288438259582525,0.0,0.0,2080.0,531.0
8354,-19.244021079963787,-0.07063687737586707,-87.85326645347305,-0.3297668326934985,2081.0,531.0
8355,-85.87363949773894,-0.31520677086228877,0.0,0.0,2116.0,531.0
8356,-131.62651653022414,-0.4831467430285874,-1377.928856267699,-5.172206486471633,2137.0,531.0
8357,120.90949464419862,0.44380896857635255,0.0,0.0,2190.0,531.0
8358,-24.57044399341008,-0.09018798265816405,-99.07004565682251,-0.37187023875034436,2710.0,531.0
8359,29.323577960548654,0.10763478027871975,0.0,0.0,3014.0,531.0
8360,28.120844998186463,0.10322004281687265,0.0,0.0,1794.0,531.0
8361,-49.01874897951157,-0.17992764331303068,-1439.106228782775,-5.401842437201946,1959.0,531.0
8362,51.11843138166289,0.1876347128362214,0.0,0.0,2031.0,531.0
8363,-99.36348953609539,-0.36472245570896183,-903.7577876668786,-3.3923535821952133,2032.0,531.0
8364,-53.854890518227364,-0.19767912754925807,-405.29278159856676,-1.5213107297732535,2124.0,531.0
8365,-13.877604058038026,-0.05093897018950428,0.0,0.0,2129.0,531.0
8366,-64.77205734837082,-0.23775155167872583,-464.7910766919031,-1.744644079979232,2152.0,531.0
8367,-3.8173100262715027,-0.014011773272902456,-207.77269837600414,-0.7798975203719116,2191.0,531.0
8368,-18.85816680749902,-0.06922056522281993,0.0,0.0,2211.0,531.0
8369,-46.30431511173033,-0.16996407429246896,0.0,0.0,2261.0,531.0
8370,-11.34715417310741,-0.04165073061187661,0.0,0.0,3056.0,531.0
8371,-105.24091919241276,-0.38629607985920916,-806.687742010056,-3.0279905619241756,458.0,531.0
8372,81.07731766578195,0.2976014483732231,0.0,0.0,945.0,531.0
8373,35.73326538022554,0.13116210351329843,0.0,0.0,1465.0,531.0
8374,20.57070092806346,0.07550657281830352,-1182.8370428793373,-4.439908053156319,2039.0,531.0
8375,-108.95535306019401,-0.39993023711506503,-1410.7069758840953,-5.295242739122206,2043.0,531.0
8376,-36.202476027708805,-0.13288438259582525,0.0,0.0,2080.0,531.0
8377,-19.244021079963787,-0.07063687737586707,-87.85326645347305,-0.3297668326934985,2081.0,531.0
8378,-85.87363949773894,-0.31520677086228877,0.0,0.0,2116.0,531.0
8379,-131.62651653022414,-0.4831467430285874,-1377.928856267699,-5.172206486471633,2137.0,531.0
8380,120.90949464419862,0.44380896857635255,0.0,0.0,2190.0,531.0
8381,-43.93660408068245,-0.16127318203732852,-112.43743859446337,-0.4220462083911522,3049.0,531.0
8382,28.120844998186463,0.10322004281687265,0.0,0.0,1794.0,531.0
8383,-49.01874897951157,-0.17992764331303068,-1439.106228782775,-5.401842437201946,1959.0,531.0
8384,51.11843138166289,0.1876347128362214,0.0,0.0,2031.0,531.0
8385,-99.36348953609539,-0.36472245570896183,-903.7577876668786,-3.3923535821952133,2032.0,531.0
8386,-13.877604058038026,-0.05093897018950428,0.0,0.0,2129.0,531.0
8387,-64.77205734837082,-0.23775155167872583,-464.7910766919031,-1.744644079979232,2152.0,531.0
8388,-3.8173100262715027,-0.014011773272902456,-207.77269837600414,-0.7798975203719116,2191.0,531.0
8389,-18.85816680749902,-0.06922056522281993,0.0,0.0,2211.0,531.0
8390,-46.30431511173033,-0.16996407429246896,0.0,0.0,2261.0,531.0
8391,-78.42533451163743,-0.28786711020742206,-708.0459457897474,-2.657727804215606,2264.0,531.0
8392,-11.34715417310741,-0.04165073061187661,0.0,0.0,3056.0,531.0
8393,81.07731766578195,0.2976014483732231,0.0,0.0,945.0,531.0
8394,35.73326538022554,0.13116210351329843,0.0,0.0,1465.0,531.0
8395,20.57070092806346,0.07550657281830352,-1182.8370428793373,-4.439908053156319,2039.0,531.0
8396,-108.95535306019401,-0.39993023711506503,-1410.7069758840953,-5.295242739122206,2043.0,531.0
8397,-36.202476027708805,-0.13288438259582525,0.0,0.0,2080.0,531.0
8398,-85.87363949773894,-0.31520677086228877,0.0,0.0,2116.0,531.0
8399,-131.62651653022414,-0.4831467430285874,-1377.928856267699,-5.172206486471633,2137.0,531.0
8400,120.90949464419862,0.44380896857635255,0.0,0.0,2190.0,531.0
8401,-24.57044399341008,-0.09018798265816405,-99.07004565682251,-0.37187023875034436,2710.0,531.0
8402,-43.93660408068245,-0.16127318203732852,-112.43743859446337,-0.4220462083911522,3049.0,531.0
8403,2.9182864375449165,0.010711827864870752,-139.6417962203086,-0.5241607365343633,3063.0,531.0
8404,-43.42742139609456,-0.2135774822758749,-272.04807654440765,-1.399561393295581,962.0,534.0
8405,-56.69536411019784,-0.2788296595583501,-1831.348550558136,-9.421440362988942,1665.0,534.0
8406,-93.35723878708092,-0.459133961247939,-287.9870060498024,-1.4815598057437167,2059.0,534.0
8407,-46.34286281773012,-0.22791571877572192,0.0,0.0,2060.0,534.0
8408,-28.277499446085272,-0.13906966940697676,0.0,0.0,2079.0,534.0
8409,-38.909088432037706,-0.1913561726165789,-394.17247126191177,-2.0278348595051807,2168.0,534.0
8410,-95.11481702170985,-0.46777778863136,0.0,0.0,2213.0,534.0
8411,5.743229512863369,0.02824539104686903,0.0,0.0,2243.0,534.0
8412,-35.31736911658309,-0.17369197926188407,-1006.6835605316008,-5.178920816061642,2245.0,534.0
8413,131.75284074001576,0.6479647905246677,0.0,0.0,2878.0,534.0
8414,-26.511925479288614,-0.13038651875059976,0.0,0.0,2949.0,534.0
8415,15.709767327133804,0.07726115078918265,0.0,0.0,1977.0,534.0
8416,11.786302925745318,0.057965424224976976,-90.99680355540359,-0.46813642201457023,2046.0,534.0
8417,-34.85804653457325,-0.17143301574380287,-271.7059356437758,-1.3978012367759167,2090.0,534.0
8418,-55.106848537127334,-0.2710172878875115,0.0,0.0,2118.0,534.0
8419,5.625235996354547,0.02766509506403876,0.0,0.0,2206.0,534.0
8420,-133.64114571793442,-0.6572515363177104,-1133.9134789882696,-5.833459838009227,2219.0,534.0
8421,-4.244010012770513,-0.020872180390674656,-795.7818282658958,-4.093929052813281,2811.0,534.0
8422,46.3796104885994,0.2280964450258987,0.0,0.0,2927.0,534.0
8423,-99.59648405765302,-0.4898187740540313,-823.0472093348404,-4.234196814314466,2966.0,534.0
8424,-11.105260289727873,-0.05461603421177643,-267.37958206914226,-1.3755441507721677,2996.0,534.0
8425,-69.2583587345361,-0.34061487902230875,0.0,0.0,3008.0,534.0
8426,-56.69536411019784,-0.2788296595583501,-1831.348550558136,-9.421440362988942,1665.0,534.0
8427,-93.35723878708092,-0.459133961247939,-287.9870060498024,-1.4815598057437167,2059.0,534.0
8428,-46.34286281773012,-0.22791571877572192,0.0,0.0,2060.0,534.0
8429,-28.277499446085272,-0.13906966940697676,0.0,0.0,2079.0,534.0
8430,-27.843697812807655,-0.13693621875151307,-99.36503568223577,-0.511187101745946,2138.0,534.0
8431,-38.909088432037706,-0.1913561726165789,-394.17247126191177,-2.0278348595051807,2168.0,534.0
8432,-95.11481702170985,-0.46777778863136,0.0,0.0,2213.0,534.0
8433,-35.31736911658309,-0.17369197926188407,-1006.6835605316008,-5.178920816061642,2245.0,534.0
8434,131.75284074001576,0.6479647905246677,0.0,0.0,2878.0,534.0
8435,-26.511925479288614,-0.13038651875059976,0.0,0.0,2949.0,534.0
8436,-56.046249907680874,-0.27563729462793873,24.91624289560277,0.128182533269882,2999.0,534.0
8437,15.709767327133804,0.07726115078918265,0.0,0.0,1977.0,534.0
8438,11.786302925745318,0.057965424224976976,-90.99680355540359,-0.46813642201457023,2046.0,534.0
8439,-34.85804653457325,-0.17143301574380287,-271.7059356437758,-1.3978012367759167,2090.0,534.0
8440,-55.106848537127334,-0.2710172878875115,0.0,0.0,2118.0,534.0
8441,5.625235996354547,0.02766509506403876,0.0,0.0,2206.0,534.0
8442,-133.64114571793442,-0.6572515363177104,-1133.9134789882696,-5.833459838009227,2219.0,534.0
8443,-4.244010012770513,-0.020872180390674656,-795.7818282658958,-4.093929052813281,2811.0,534.0
8444,46.3796104885994,0.2280964450258987,0.0,0.0,2927.0,534.0
8445,-99.59648405765302,-0.4898187740540313,-823.0472093348404,-4.234196814314466,2966.0,534.0
8446,-69.2583587345361,-0.34061487902230875,0.0,0.0,3008.0,534.0
8447,-18.398723952563387,-0.09048552763555764,-417.29262852014864,-2.1467773637734253,3021.0,534.0
8448,-56.69536411019784,-0.2788296595583501,-1831.348550558136,-9.421440362988942,1665.0,534.0
8449,-93.35723878708092,-0.459133961247939,-287.9870060498024,-1.4815598057437167,2059.0,534.0
8450,-46.34286281773012,-0.22791571877572192,0.0,0.0,2060.0,534.0
8451,-28.277499446085272,-0.13906966940697676,0.0,0.0,2079.0,534.0
8452,-27.843697812807655,-0.13693621875151307,-99.36503568223577,-0.511187101745946,2138.0,534.0
8453,-56.046249907680874,-0.27563729462793873,-407.46751771778213,-2.096231717803387,2159.0,534.0
8454,-95.11481702170985,-0.46777778863136,0.0,0.0,2213.0,534.0
8455,-35.31736911658309,-0.17369197926188407,-1006.6835605316008,-5.178920816061642,2245.0,534.0
8456,131.75284074001576,0.6479647905246677,0.0,0.0,2878.0,534.0
8457,-26.511925479288614,-0.13038651875059976,0.0,0.0,2949.0,534.0
8458,-56.046249907680874,-0.27563729462793873,24.91624289560277,0.128182533269882,2999.0,534.0
8459,15.709767327133804,0.07726115078918265,0.0,0.0,1977.0,534.0
8460,11.786302925745318,0.057965424224976976,-90.99680355540359,-0.46813642201457023,2046.0,534.0
8461,-34.85804653457325,-0.17143301574380287,-271.7059356437758,-1.3978012367759167,2090.0,534.0
8462,-55.106848537127334,-0.2710172878875115,0.0,0.0,2118.0,534.0
8463,5.625235996354547,0.02766509506403876,0.0,0.0,2206.0,534.0
8464,-133.64114571793442,-0.6572515363177104,-1133.9134789882696,-5.833459838009227,2219.0,534.0
8465,-4.244010012770513,-0.020872180390674656,-795.7818282658958,-4.093929052813281,2811.0,534.0
8466,46.3796104885994,0.2280964450258987,0.0,0.0,2927.0,534.0
8467,-99.59648405765302,-0.4898187740540313,-823.0472093348404,-4.234196814314466,2966.0,534.0
8468,-69.2583587345361,-0.34061487902230875,0.0,0.0,3008.0,534.0
8469,-18.398723952563387,-0.09048552763555764,-417.29262852014864,-2.1467773637734253,3021.0,534.0
8470,-56.69536411019784,-0.2788296595583501,-1831.348550558136,-9.421440362988942,1665.0,534.0
8471,-93.35723878708092,-0.459133961247939,-287.9870060498024,-1.4815598057437167,2059.0,534.0
8472,-46.34286281773012,-0.22791571877572192,0.0,0.0,2060.0,534.0
8473,-56.046249907680874,-0.27563729462793873,-407.46751771778213,-2.096231717803387,2159.0,534.0
8474,-38.909088432037706,-0.1913561726165789,-394.17247126191177,-2.0278348595051807,2168.0,534.0
