batAGR,batRI,bowlAGR,bowlRI,pid,series_code
195.83775811209438,0.7060406253323407,241.42755130003064,0.8405745281483435,8198.0,2364.0
-79.21238938053096,-0.28557907050941184,341.9911504424779,1.190705237932215,10249.0,2364.0
63.78761061946903,0.22996915877911306,0.0,0.0,10250.0,2364.0
-104.6873156342183,-0.3774220993300011,476.14143629101727,1.657774189345993,10251.0,2364.0
-60.68731563421829,-0.21879187493353183,754.0354635103653,2.6253134761726855,8204.0,2364.0
115.31268436578172,0.415729022652345,0.0,0.0,8205.0,2364.0
-1.4749262536873164,-0.005317451877060515,137.33038348082596,0.478141047586443,10254.0,2364.0
-40.474926253687315,-0.14592151441029458,0.0,0.0,10256.0,2364.0
69.3126843657817,0.2498883335105817,204.1552184295547,0.7108040299310412,10258.0,2364.0
-24.737463126843657,-0.08918430288205892,392.99115044247776,1.3682711400205405,10260.0,2364.0
-9.737463126843656,-0.03510581729235349,267.6607669616519,0.9319103046901746,10262.0,2364.0
-42.474926253687315,-0.15313197915558863,-80.0,-0.27853474837384457,10267.0,2364.0
0.0,0.0,-59.0,-0.20541937692571038,10275.0,2364.0
-26.737463126843657,-0.09639476762735297,0.0,0.0,10276.0,2364.0
-18.42477876106195,-0.06642560884823993,68.38047876367244,0.23807924307653158,10277.0,2364.0
-62.68731563421829,-0.22600233967882588,283.889733427439,0.9884144433266192,8257.0,2364.0
62.31268436578173,0.22465170690205258,689.8092636814367,2.4016981210681996,2115.0,2364.0
-101.94985250737463,-0.36755290864617673,705.6519174041299,2.4568572406710034,8260.0,2364.0
129.3126843657817,0.4662022758694033,-105.0,-0.365576857240671,69.0,2364.0
-64.21238938053096,-0.23150058491970643,2011.2949852507375,7.00269428277987,8261.0,2364.0
-27.737463126843654,-0.09999999999999998,580.3215339233038,2.0204964053406367,73.0,2364.0
95.83775811209439,0.345517388067638,0.0,0.0,74.0,2364.0
-41.21238938053096,-0.14858024034882478,505.32153392330383,1.7593700787401574,75.0,2364.0
-132.6873156342183,-0.4783686057641178,1548.9787459344982,5.393055065441235,10317.0,2364.0
-8.94985250737463,-0.03226629799000318,258.8637713838566,0.9012819428188366,8270.0,2364.0
-71.42477876106193,-0.2575029245985323,-8.881784197001252e-16,-3.092356908028166e-18,8271.0,2364.0
-39.474926253687315,-0.14231628203764754,420.9911504424779,1.4657583019513865,10319.0,2364.0
0.0,0.0,144.33038348082596,0.5025128380691544,8269.0,2364.0
-38.474926253687315,-0.13871104966500053,64.11619056352882,0.22323233756627459,10323.0,2364.0
-28.68731563421828,-0.10342443900882693,0.0,0.0,8279.0,2364.0
58.787610619469035,0.21194299691587792,1448.288607191262,5.04248378470905,8281.0,2364.0
-51.68731563421829,-0.1863447835797086,0.0,0.0,8284.0,2364.0
-26.687315634218276,-0.09621397426353287,1050.8995565944977,3.6589005445279157,8285.0,2364.0
-55.474926253687315,-0.19999999999999998,1279.5880731785005,4.455121774811828,96.0,2364.0
-34.474926253687315,-0.12429012017441242,0.0,0.0,10336.0,2364.0
0.0,0.0,303.6607669616519,1.0572509414584046,8292.0,2364.0
32.57522123893805,0.11744124215675847,94.66627792641374,0.3295980987715261,8298.0,2364.0
-47.474926253687315,-0.17115814101882376,165.13250353742472,0.574939254014245,10356.0,2364.0
-19.949852507374622,-0.07192385408912046,1429.4060229824331,4.976740586693373,10357.0,2364.0
-70.21238938053098,-0.25313197915558866,588.5037898329298,2.0489844377271127,8311.0,2364.0
-22.73746312684365,-0.08197383813676483,0.0,0.0,10360.0,2364.0
-26.73746312684365,-0.09639476762735294,-41.0,-0.14274905854159534,10363.0,2364.0
-27.737463126843657,-0.09999999999999999,119.33038348082596,0.41547072920232797,10367.0,2364.0
-52.47492625368731,-0.18918430288205887,576.3215339233038,2.0065696679219447,10368.0,2364.0
-30.474926253687315,-0.10986919068382431,1094.951636656478,3.8122759824705175,10381.0,2364.0
-48.47492625368731,-0.17476337339147077,348.7786313981004,1.2143371041830473,6286.0,2364.0
72.83775811209439,0.26259704349675633,0.0,0.0,145.0,2364.0
-11.68731563421828,-0.042135488673827465,0.0,0.0,2195.0,2364.0
-82.94985250737464,-0.2990534935658833,993.3126843657818,3.4584012324546394,6293.0,2364.0
-66.21238938053098,-0.23871104966500054,871.448747109081,3.034109468709125,6296.0,2364.0
-56.21238938053097,-0.20265872593853024,0.0,0.0,8350.0,2364.0
-34.21238938053097,-0.12334361374029564,-29.0,-0.10096884628551867,8351.0,2364.0
-71.6873156342183,-0.25844943103264917,1119.4197305768434,3.8974661622617246,8353.0,2364.0
0.0,0.0,278.6607669616519,0.9702088325915782,8354.0,2364.0
12.525073746312684,0.045155801339997866,0.0,0.0,8358.0,2364.0
145.3126843657817,0.5238859938317558,-8.881784197001252e-16,-3.092356908028166e-18,2215.0,2364.0
-22.949852507374633,-0.08273955120706158,0.0,0.0,6311.0,2364.0
-66.16224188790562,-0.23853025630118052,1086.3126843657817,3.7821978774392333,6314.0,2364.0
-85.6873156342183,-0.30892268424970754,0.0,0.0,6315.0,2364.0
167.57522123893807,0.6041476124641072,228.44733621265487,0.7953815163583362,6319.0,2364.0
80.78761061946904,0.29125810911411254,155.80118930561406,0.5424505632448117,6322.0,2364.0
-50.474926253687315,-0.18197383813676485,57.330383480825944,0.19960629921259837,6323.0,2364.0
-31.474926253687315,-0.11347442305647133,450.32153392330383,1.5678774392331394,6327.0,2364.0
-88.94985250737463,-0.32068488780176535,1186.6430678466077,4.131516603902773,6328.0,2364.0
-53.94985250737464,-0.19450175475911946,879.9823008849557,3.063820609380349,6375.0,2364.0
68.57522123893807,0.24722960757205154,223.45036780234295,0.7779836496233578,8424.0,2364.0
100.31268436578172,0.3616505370626396,0.0,0.0,8425.0,2364.0
-43.47492625368731,-0.15673721152823564,298.6607669616519,1.0398425196850394,10484.0,2364.0
-12.21238938053098,-0.04402850154206107,0.0,0.0,6398.0,2364.0
-30.474926253687315,-0.10986919068382431,0.0,0.0,10504.0,2364.0
12.575221238938045,0.0453365947038179,0.0,0.0,265.0,2364.0
-34.949852507374636,-0.12600233967882593,0.0,0.0,308.0,2364.0
-11.737463126843657,-0.042316282037647555,0.0,0.0,10628.0,2364.0
-24.73746312684365,-0.08918430288205889,0.0,0.0,10629.0,2364.0
-7.474926253687311,-0.02694884611294266,0.0,0.0,10632.0,2364.0
32.787610619469035,0.11820695522705522,0.0,0.0,10636.0,2364.0
-54.474926253687315,-0.19639476762735297,95.33038348082596,0.3319103046901746,10638.0,2364.0
-27.737463126843657,-0.09999999999999999,131.33038348082596,0.45725094145840467,10640.0,2364.0
-123.68731563421827,-0.4459215144102945,1556.8512166778946,5.420464523661139,10642.0,2364.0
-44.212389380530965,-0.1593959374667659,0.0,0.0,8599.0,2364.0
-81.21238938053096,-0.2927895352547059,1181.842248357556,4.114801665798132,10647.0,2364.0
-54.47492625368731,-0.19639476762735295,-12.0,-0.041780212256076685,10651.0,2364.0
-10.737463126843656,-0.038711049665000524,0.0,0.0,10652.0,2364.0
-29.212389380530972,-0.1053174518770605,461.777581120944,1.6077637795275592,413.0,2364.0
-53.47492625368731,-0.1927895352547059,279.8098220979688,0.9742094798823494,10654.0,2364.0
-25.424778761061937,-0.09166223545676908,-49.0,-0.1706025333789798,10655.0,2364.0
-30.47492625368732,-0.10986919068382434,406.9911504424779,1.4170147209859638,8608.0,2364.0
-74.21238938053098,-0.26755290864617676,602.8551026000614,2.0989511788574546,10659.0,2364.0
-35.94985250737464,-0.12960757205147297,0.0,0.0,8614.0,2364.0
0.0,0.0,-27.000000000000004,-0.09400547757617256,10662.0,2364.0
37.31268436578171,0.13452089758587685,965.0828143777998,3.3601137357830275,8616.0,2364.0
39.525073746312685,0.1424970754014676,-18.0,-0.06267031838411503,10664.0,2364.0
-15.737463126843657,-0.056737211528235666,1843.6294871551927,6.418935941242147,10665.0,2364.0
-8.474926253687316,-0.030554078485589706,721.725921741738,2.5128218500902006,8618.0,2364.0
86.05014749262537,0.31023077741146443,0.0,0.0,8617.0,2364.0
-16.73746312684366,-0.060342443900882704,0.0,0.0,10669.0,2364.0
78.3126843657817,0.28233542486440494,-18.000000000000004,-0.06267031838411505,10671.0,2364.0
-27.737463126843657,-0.09999999999999999,-6.000000000000001,-0.020890106128038346,10672.0,2364.0
